danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.525,0.402,5,-10.57,0,0.0876,0.778,0.136,0.322,0.136,130.099,audio_features,6Qvm8M6J1jVz92QA04TlgQ,spotify:track:6Qvm8M6J1jVz92QA04TlgQ,https://api.spotify.com/v1/tracks/6Qvm8M6J1jVz92QA04TlgQ,https://api.spotify.com/v1/audio-analysis/6Qvm8M6J1jVz92QA04TlgQ,216498,4
0.638,0.319,5,-16.416,0,0.0421,0.762,0,0.184,0.428,139.868,audio_features,78R11Mmsx3yuhwqKRjQLwO,spotify:track:78R11Mmsx3yuhwqKRjQLwO,https://api.spotify.com/v1/tracks/78R11Mmsx3yuhwqKRjQLwO,https://api.spotify.com/v1/audio-analysis/78R11Mmsx3yuhwqKRjQLwO,342370,4
0.812,0.585,0,-7.426,1,0.0668,0.316,0,0.293,0.806,126.084,audio_features,5lWXYfBRaAHZtP5HR2CFDs,spotify:track:5lWXYfBRaAHZtP5HR2CFDs,https://api.spotify.com/v1/tracks/5lWXYfBRaAHZtP5HR2CFDs,https://api.spotify.com/v1/audio-analysis/5lWXYfBRaAHZtP5HR2CFDs,189613,4
0.738,0.51,0,-11.005,1,0.0401,0.337,0,0.135,0.656,138.282,audio_features,0sqz78FaFNlQV1R7VOicQY,spotify:track:0sqz78FaFNlQV1R7VOicQY,https://api.spotify.com/v1/tracks/0sqz78FaFNlQV1R7VOicQY,https://api.spotify.com/v1/audio-analysis/0sqz78FaFNlQV1R7VOicQY,102720,3
0.685,0.831,9,-8.891,1,0.0965,0.377,3.73e-05,0.282,0.802,140.11,audio_features,0xeKFFa02MCjQOtavfuF6a,spotify:track:0xeKFFa02MCjQOtavfuF6a,https://api.spotify.com/v1/tracks/0xeKFFa02MCjQOtavfuF6a,https://api.spotify.com/v1/audio-analysis/0xeKFFa02MCjQOtavfuF6a,200573,4
0.533,0.537,6,-10.248,0,0.0324,0.519,0,0.501,0.415,153.869,audio_features,3aTjtTtjINO7BcJAkRorqv,spotify:track:3aTjtTtjINO7BcJAkRorqv,https://api.spotify.com/v1/tracks/3aTjtTtjINO7BcJAkRorqv,https://api.spotify.com/v1/audio-analysis/3aTjtTtjINO7BcJAkRorqv,249733,4
0.446,0.724,10,-9.766,0,0.0646,0.034,0.000181,0.332,0.202,179.947,audio_features,31WSmkuWcUw7pXmNIYbO54,spotify:track:31WSmkuWcUw7pXmNIYbO54,https://api.spotify.com/v1/tracks/31WSmkuWcUw7pXmNIYbO54,https://api.spotify.com/v1/audio-analysis/31WSmkuWcUw7pXmNIYbO54,265813,4
0.797,0.508,9,-7.991,1,0.0388,0.186,0,0.175,0.841,79.943,audio_features,2nDzZ6VH3dYs3n18tnrNAL,spotify:track:2nDzZ6VH3dYs3n18tnrNAL,https://api.spotify.com/v1/tracks/2nDzZ6VH3dYs3n18tnrNAL,https://api.spotify.com/v1/audio-analysis/2nDzZ6VH3dYs3n18tnrNAL,221627,4
0.756,0.841,5,-8.767,0,0.18,0.267,0.000544,0.19,0.459,129.946,audio_features,1BlrByZeSKOZfRUBb1OoEg,spotify:track:1BlrByZeSKOZfRUBb1OoEg,https://api.spotify.com/v1/tracks/1BlrByZeSKOZfRUBb1OoEg,https://api.spotify.com/v1/audio-analysis/1BlrByZeSKOZfRUBb1OoEg,297453,4
0.66,0.832,2,-9.794,1,0.0477,0.383,0.00166,0.15,0.496,131.208,audio_features,5UDQrb4ny0cfjOKZIPnPwC,spotify:track:5UDQrb4ny0cfjOKZIPnPwC,https://api.spotify.com/v1/tracks/5UDQrb4ny0cfjOKZIPnPwC,https://api.spotify.com/v1/audio-analysis/5UDQrb4ny0cfjOKZIPnPwC,202160,4
0.814,0.438,0,-12.183,1,0.0697,0.319,0,0.216,0.832,125.852,audio_features,3v87uBSkKEXTrN7TmYTD3F,spotify:track:3v87uBSkKEXTrN7TmYTD3F,https://api.spotify.com/v1/tracks/3v87uBSkKEXTrN7TmYTD3F,https://api.spotify.com/v1/audio-analysis/3v87uBSkKEXTrN7TmYTD3F,191127,4
0.698,0.539,1,-11.238,1,0.21,0.53,0.0119,0.418,0.542,140.817,audio_features,3lMNSL6KbVMIjQahv21sHl,spotify:track:3lMNSL6KbVMIjQahv21sHl,https://api.spotify.com/v1/tracks/3lMNSL6KbVMIjQahv21sHl,https://api.spotify.com/v1/audio-analysis/3lMNSL6KbVMIjQahv21sHl,124893,3
0.687,0.739,10,-11.544,0,0.0564,0.492,1.72e-05,0.266,0.889,94.02,audio_features,4vjifvnM7iIJYAtZDVYr4K,spotify:track:4vjifvnM7iIJYAtZDVYr4K,https://api.spotify.com/v1/tracks/4vjifvnM7iIJYAtZDVYr4K,https://api.spotify.com/v1/audio-analysis/4vjifvnM7iIJYAtZDVYr4K,225733,4
0.846,0.662,0,-10.991,1,0.0494,0.126,0.000146,0.0918,0.794,112.751,audio_features,3Zdyz7NkrUmqT1M4ajpdTR,spotify:track:3Zdyz7NkrUmqT1M4ajpdTR,https://api.spotify.com/v1/tracks/3Zdyz7NkrUmqT1M4ajpdTR,https://api.spotify.com/v1/audio-analysis/3Zdyz7NkrUmqT1M4ajpdTR,242080,4
0.838,0.822,9,-9.053,0,0.131,0.393,0,0.0521,0.336,132.332,audio_features,1S2GcQjY9FAy4lIooOwxlY,spotify:track:1S2GcQjY9FAy4lIooOwxlY,https://api.spotify.com/v1/tracks/1S2GcQjY9FAy4lIooOwxlY,https://api.spotify.com/v1/audio-analysis/1S2GcQjY9FAy4lIooOwxlY,234520,4
0.819,0.497,7,-17.522,1,0.121,0.359,3.41e-05,0.46,0.689,110.165,audio_features,2Fju1akwwTzSLRN56VyjNa,spotify:track:2Fju1akwwTzSLRN56VyjNa,https://api.spotify.com/v1/tracks/2Fju1akwwTzSLRN56VyjNa,https://api.spotify.com/v1/audio-analysis/2Fju1akwwTzSLRN56VyjNa,166752,4
0.862,0.437,7,-19.084,1,0.0508,0.471,0,0.147,0.909,135.65,audio_features,444wSgSYVwOI0N1aqx6hqQ,spotify:track:444wSgSYVwOI0N1aqx6hqQ,https://api.spotify.com/v1/tracks/444wSgSYVwOI0N1aqx6hqQ,https://api.spotify.com/v1/audio-analysis/444wSgSYVwOI0N1aqx6hqQ,278832,4
0.902,0.563,0,-8.504,0,0.0312,0.574,9.86e-05,0.0576,0.906,97.636,audio_features,18xb15eAIvIzYRjy2lF7sG,spotify:track:18xb15eAIvIzYRjy2lF7sG,https://api.spotify.com/v1/tracks/18xb15eAIvIzYRjy2lF7sG,https://api.spotify.com/v1/audio-analysis/18xb15eAIvIzYRjy2lF7sG,203200,4
0.53,0.521,6,-10.215,0,0.032,0.546,0,0.402,0.482,154.178,audio_features,2Nle63APwWS6pKt4sQbL1K,spotify:track:2Nle63APwWS6pKt4sQbL1K,https://api.spotify.com/v1/tracks/2Nle63APwWS6pKt4sQbL1K,https://api.spotify.com/v1/audio-analysis/2Nle63APwWS6pKt4sQbL1K,252107,4
0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,audio_features,1AHfovSnGPVYKaahRtA0U6,spotify:track:1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/tracks/1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/audio-analysis/1AHfovSnGPVYKaahRtA0U6,234093,4
0.923,0.516,6,-7.617,0,0.0909,0.0799,0,0.137,0.328,112.973,audio_features,78zC6abUHZ9ntpqLXMqrmo,spotify:track:78zC6abUHZ9ntpqLXMqrmo,https://api.spotify.com/v1/tracks/78zC6abUHZ9ntpqLXMqrmo,https://api.spotify.com/v1/audio-analysis/78zC6abUHZ9ntpqLXMqrmo,313573,4
0.835,0.864,7,-5.361,0,0.272,0.163,0,0.305,0.511,99.043,audio_features,7oDTApxHeWzTQOR7GPPxw4,spotify:track:7oDTApxHeWzTQOR7GPPxw4,https://api.spotify.com/v1/tracks/7oDTApxHeWzTQOR7GPPxw4,https://api.spotify.com/v1/audio-analysis/7oDTApxHeWzTQOR7GPPxw4,250000,4
0.744,0.821,7,-3.009,1,0.161,0.0113,0,0.259,0.762,145.982,audio_features,05CgKydlFJALNy4JTHeMgs,spotify:track:05CgKydlFJALNy4JTHeMgs,https://api.spotify.com/v1/tracks/05CgKydlFJALNy4JTHeMgs,https://api.spotify.com/v1/audio-analysis/05CgKydlFJALNy4JTHeMgs,252960,4
0.686,0.642,0,-6.711,1,0.0708,0.11,0.238,0.192,0.559,111.968,audio_features,1kdjEpVlQe61qeFFMxqoaa,spotify:track:1kdjEpVlQe61qeFFMxqoaa,https://api.spotify.com/v1/tracks/1kdjEpVlQe61qeFFMxqoaa,https://api.spotify.com/v1/audio-analysis/1kdjEpVlQe61qeFFMxqoaa,217173,4
0.808,0.659,7,-5.052,0,0.0522,0.0489,0.41,0.104,0.378,122.002,audio_features,3eZpH6NHBDY99MFrVrdUfz,spotify:track:3eZpH6NHBDY99MFrVrdUfz,https://api.spotify.com/v1/tracks/3eZpH6NHBDY99MFrVrdUfz,https://api.spotify.com/v1/audio-analysis/3eZpH6NHBDY99MFrVrdUfz,240065,4
0.673,0.805,7,-5.248,1,0.0362,0.0293,0.125,0.293,0.358,105.017,audio_features,2PYUMHjLGRwYw4JEHlvMRu,spotify:track:2PYUMHjLGRwYw4JEHlvMRu,https://api.spotify.com/v1/tracks/2PYUMHjLGRwYw4JEHlvMRu,https://api.spotify.com/v1/audio-analysis/2PYUMHjLGRwYw4JEHlvMRu,260692,4
0.533,0.739,5,-3.573,0,0.0602,0.029,0,0.266,0.617,81.37,audio_features,50M2QjfSM82wkJ1d0iV4mh,spotify:track:50M2QjfSM82wkJ1d0iV4mh,https://api.spotify.com/v1/tracks/50M2QjfSM82wkJ1d0iV4mh,https://api.spotify.com/v1/audio-analysis/50M2QjfSM82wkJ1d0iV4mh,234307,4
0.698,0.509,9,-16.219,0,0.0348,0.368,0.00113,0.114,0.528,113.819,audio_features,4LjvYX345zBTjORv4wNLO1,spotify:track:4LjvYX345zBTjORv4wNLO1,https://api.spotify.com/v1/tracks/4LjvYX345zBTjORv4wNLO1,https://api.spotify.com/v1/audio-analysis/4LjvYX345zBTjORv4wNLO1,236400,4
0.126,0.444,2,-13.561,0,0.0443,0.322,0.93,0.0823,0.161,67.437,audio_features,0HewdQ1l9bckQXPfIO3CYH,spotify:track:0HewdQ1l9bckQXPfIO3CYH,https://api.spotify.com/v1/tracks/0HewdQ1l9bckQXPfIO3CYH,https://api.spotify.com/v1/audio-analysis/0HewdQ1l9bckQXPfIO3CYH,271880,4
0.612,0.29,2,-10.798,0,0.0359,0.833,0.356,0.11,0.32,165.979,audio_features,5k9a1EctnO2QLhdVaApHqi,spotify:track:5k9a1EctnO2QLhdVaApHqi,https://api.spotify.com/v1/tracks/5k9a1EctnO2QLhdVaApHqi,https://api.spotify.com/v1/audio-analysis/5k9a1EctnO2QLhdVaApHqi,242107,4
0.585,0.489,4,-6.206,1,0.0284,0.83,6.36e-06,0.271,0.256,123.998,audio_features,5NuDu2WNz0iqxVYUb66zDN,spotify:track:5NuDu2WNz0iqxVYUb66zDN,https://api.spotify.com/v1/tracks/5NuDu2WNz0iqxVYUb66zDN,https://api.spotify.com/v1/audio-analysis/5NuDu2WNz0iqxVYUb66zDN,304867,4
0.608,0.553,8,-7.246,1,0.0361,0.23,0,0.0783,0.299,77.62,audio_features,3aT5zZz6FEtWAGDRJy7t8j,spotify:track:3aT5zZz6FEtWAGDRJy7t8j,https://api.spotify.com/v1/tracks/3aT5zZz6FEtWAGDRJy7t8j,https://api.spotify.com/v1/audio-analysis/3aT5zZz6FEtWAGDRJy7t8j,324800,4
0.42,0.955,6,-3.92,0,0.178,0.00582,0.000511,0.0931,0.534,169.209,audio_features,1nbMkRhfldXcmCyB83x8lK,spotify:track:1nbMkRhfldXcmCyB83x8lK,https://api.spotify.com/v1/tracks/1nbMkRhfldXcmCyB83x8lK,https://api.spotify.com/v1/audio-analysis/1nbMkRhfldXcmCyB83x8lK,227147,4
0.632,0.394,4,-7.876,0,0.029,0.152,1.89e-05,0.0938,0.266,80.01,audio_features,5JluTzkpD4gHQ1wTRL5FcF,spotify:track:5JluTzkpD4gHQ1wTRL5FcF,https://api.spotify.com/v1/tracks/5JluTzkpD4gHQ1wTRL5FcF,https://api.spotify.com/v1/audio-analysis/5JluTzkpD4gHQ1wTRL5FcF,239797,4
0.486,0.25,9,-13.343,0,0.0314,0.836,1.85e-06,0.313,0.0729,109.384,audio_features,0XuqoosHzwJi1I6McN61JY,spotify:track:0XuqoosHzwJi1I6McN61JY,https://api.spotify.com/v1/tracks/0XuqoosHzwJi1I6McN61JY,https://api.spotify.com/v1/audio-analysis/0XuqoosHzwJi1I6McN61JY,286348,4
0.36,0.234,2,-12.867,0,0.0475,0.885,6.81e-06,0.0925,0.13,77.22,audio_features,3PGk8devIc35w8d9hB21yL,spotify:track:3PGk8devIc35w8d9hB21yL,https://api.spotify.com/v1/tracks/3PGk8devIc35w8d9hB21yL,https://api.spotify.com/v1/audio-analysis/3PGk8devIc35w8d9hB21yL,231973,5
0.652,0.508,0,-11.916,0,0.0308,0.234,0.532,0.144,0.222,92.96,audio_features,2j69gw8fSyTDksf3glQaCH,spotify:track:2j69gw8fSyTDksf3glQaCH,https://api.spotify.com/v1/tracks/2j69gw8fSyTDksf3glQaCH,https://api.spotify.com/v1/audio-analysis/2j69gw8fSyTDksf3glQaCH,276000,4
0.748,0.422,8,-4.24,1,0.0296,0.0719,6.02e-05,0.0598,0.333,102.931,audio_features,3svPtpK6BN6S4PGTFWfkUC,spotify:track:3svPtpK6BN6S4PGTFWfkUC,https://api.spotify.com/v1/tracks/3svPtpK6BN6S4PGTFWfkUC,https://api.spotify.com/v1/audio-analysis/3svPtpK6BN6S4PGTFWfkUC,240525,4
0.483,0.487,2,-8.77,0,0.0342,0.00716,0.0564,0.204,0.355,153.164,audio_features,4NNOYTUeGhctd3kvk13JGh,spotify:track:4NNOYTUeGhctd3kvk13JGh,https://api.spotify.com/v1/tracks/4NNOYTUeGhctd3kvk13JGh,https://api.spotify.com/v1/audio-analysis/4NNOYTUeGhctd3kvk13JGh,436840,3
0.594,0.777,2,-6.214,1,0.0493,0.136,0,0.0834,0.836,114.976,audio_features,0pxleXVcH6SBEiTMe6tUNr,spotify:track:0pxleXVcH6SBEiTMe6tUNr,https://api.spotify.com/v1/tracks/0pxleXVcH6SBEiTMe6tUNr,https://api.spotify.com/v1/audio-analysis/0pxleXVcH6SBEiTMe6tUNr,190029,4
0.593,0.623,9,-11.832,0,0.144,0.0259,3.34e-05,0.136,0.401,91.033,audio_features,74371qe3JITue5M1q3NhrN,spotify:track:74371qe3JITue5M1q3NhrN,https://api.spotify.com/v1/tracks/74371qe3JITue5M1q3NhrN,https://api.spotify.com/v1/audio-analysis/74371qe3JITue5M1q3NhrN,249026,4
0.607,0.471,1,-7.204,1,0.368,0.684,0,0.14,0.484,96.447,audio_features,4kNRLnYD5F0iQcBG7X217J,spotify:track:4kNRLnYD5F0iQcBG7X217J,https://api.spotify.com/v1/tracks/4kNRLnYD5F0iQcBG7X217J,https://api.spotify.com/v1/audio-analysis/4kNRLnYD5F0iQcBG7X217J,202918,4
0.672,0.577,2,-5.502,0,0.05,0.47,0.000301,0.0603,0.247,134.177,audio_features,2uFxcTGKpurYNxLVGOyu5K,spotify:track:2uFxcTGKpurYNxLVGOyu5K,https://api.spotify.com/v1/tracks/2uFxcTGKpurYNxLVGOyu5K,https://api.spotify.com/v1/audio-analysis/2uFxcTGKpurYNxLVGOyu5K,175496,4
0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,audio_features,3m6KkYKdnbffMpGd9Pm9FP,spotify:track:3m6KkYKdnbffMpGd9Pm9FP,https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP,https://api.spotify.com/v1/audio-analysis/3m6KkYKdnbffMpGd9Pm9FP,231920,4
0.302,0.815,2,-8.756,0,0.0582,0.000762,0.00034,0.0959,0.251,109.937,audio_features,0P4JuEXYJmu2Q7BTtQW5nR,spotify:track:0P4JuEXYJmu2Q7BTtQW5nR,https://api.spotify.com/v1/tracks/0P4JuEXYJmu2Q7BTtQW5nR,https://api.spotify.com/v1/audio-analysis/0P4JuEXYJmu2Q7BTtQW5nR,436827,4
0.711,0.289,9,-8.432,0,0.0272,0.758,0,0.132,0.391,112.079,audio_features,4LOfwbeD0m0vvB6bNn5TWn,spotify:track:4LOfwbeD0m0vvB6bNn5TWn,https://api.spotify.com/v1/tracks/4LOfwbeD0m0vvB6bNn5TWn,https://api.spotify.com/v1/audio-analysis/4LOfwbeD0m0vvB6bNn5TWn,190594,3
0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,audio_features,475rr2x8rdwByAz4UQAVOJ,spotify:track:475rr2x8rdwByAz4UQAVOJ,https://api.spotify.com/v1/tracks/475rr2x8rdwByAz4UQAVOJ,https://api.spotify.com/v1/audio-analysis/475rr2x8rdwByAz4UQAVOJ,182518,4
0.322,0.00681,8,-36.353,1,0.0368,0.995,0.924,0.103,0.0584,66.306,audio_features,0XNjIYSeBccSL0jGgOfHQ5,spotify:track:0XNjIYSeBccSL0jGgOfHQ5,https://api.spotify.com/v1/tracks/0XNjIYSeBccSL0jGgOfHQ5,https://api.spotify.com/v1/audio-analysis/0XNjIYSeBccSL0jGgOfHQ5,90413,5
0.406,0.244,4,-12.619,0,0.0393,0.856,1.71e-05,0.108,0.254,100.738,audio_features,0lbZpaxdAaFqBgAPQL4hSy,spotify:track:0lbZpaxdAaFqBgAPQL4hSy,https://api.spotify.com/v1/tracks/0lbZpaxdAaFqBgAPQL4hSy,https://api.spotify.com/v1/audio-analysis/0lbZpaxdAaFqBgAPQL4hSy,230453,4
0.532,0.665,2,-5.935,0,0.0507,0.498,0,0.189,0.619,171.982,audio_features,1id0l88JQxOF8J4i3MB8ST,spotify:track:1id0l88JQxOF8J4i3MB8ST,https://api.spotify.com/v1/tracks/1id0l88JQxOF8J4i3MB8ST,https://api.spotify.com/v1/audio-analysis/1id0l88JQxOF8J4i3MB8ST,294675,4
0.818,0.453,2,-8.287,1,0.031,0.0547,0.88,0.351,0.705,135.143,audio_features,6sXcJHGJOjzLU8Wp5HdpTK,spotify:track:6sXcJHGJOjzLU8Wp5HdpTK,https://api.spotify.com/v1/tracks/6sXcJHGJOjzLU8Wp5HdpTK,https://api.spotify.com/v1/audio-analysis/6sXcJHGJOjzLU8Wp5HdpTK,117368,4
0.645,0.438,7,-9.271,1,0.0454,0.881,0.904,0.106,0.249,160.015,audio_features,10KxbT9dJ2O2Ngg59ndvE1,spotify:track:10KxbT9dJ2O2Ngg59ndvE1,https://api.spotify.com/v1/tracks/10KxbT9dJ2O2Ngg59ndvE1,https://api.spotify.com/v1/audio-analysis/10KxbT9dJ2O2Ngg59ndvE1,279000,4
0.387,0.0595,7,-17.007,1,0.0362,0.939,0.00592,0.111,0.111,129.912,audio_features,0p7haxidSofyy76po1cF4R,spotify:track:0p7haxidSofyy76po1cF4R,https://api.spotify.com/v1/tracks/0p7haxidSofyy76po1cF4R,https://api.spotify.com/v1/audio-analysis/0p7haxidSofyy76po1cF4R,115253,3
0.742,0.241,7,-8.863,0,0.0429,0.613,0,0.0885,0.0985,127.909,audio_features,3dIJowXo28aV7cGjec0yI9,spotify:track:3dIJowXo28aV7cGjec0yI9,https://api.spotify.com/v1/tracks/3dIJowXo28aV7cGjec0yI9,https://api.spotify.com/v1/audio-analysis/3dIJowXo28aV7cGjec0yI9,231542,4
0.642,0.477,5,-15.201,0,0.0349,0.4,0.0177,0.143,0.932,90.638,audio_features,4NJk0lLs8yStxeTOcsrBAh,spotify:track:4NJk0lLs8yStxeTOcsrBAh,https://api.spotify.com/v1/tracks/4NJk0lLs8yStxeTOcsrBAh,https://api.spotify.com/v1/audio-analysis/4NJk0lLs8yStxeTOcsrBAh,206507,4
0.61,0.299,1,-18.453,1,0.0324,0.611,0.00311,0.315,0.875,130.275,audio_features,3NJEhFxDiRXU7CmvyqFSDI,spotify:track:3NJEhFxDiRXU7CmvyqFSDI,https://api.spotify.com/v1/tracks/3NJEhFxDiRXU7CmvyqFSDI,https://api.spotify.com/v1/audio-analysis/3NJEhFxDiRXU7CmvyqFSDI,315200,4
0.667,0.627,8,-5.821,1,0.0275,0.372,0.531,0.103,0.741,94.852,audio_features,0t61a6moO7POq5OlbQNYUN,spotify:track:0t61a6moO7POq5OlbQNYUN,https://api.spotify.com/v1/tracks/0t61a6moO7POq5OlbQNYUN,https://api.spotify.com/v1/audio-analysis/0t61a6moO7POq5OlbQNYUN,226627,5
0.701,0.59,11,-8.428,0,0.0336,0.263,9.97e-05,0.269,0.705,91.04,audio_features,2QX0r7iFgM8SB7n8HV0QhT,spotify:track:2QX0r7iFgM8SB7n8HV0QhT,https://api.spotify.com/v1/tracks/2QX0r7iFgM8SB7n8HV0QhT,https://api.spotify.com/v1/audio-analysis/2QX0r7iFgM8SB7n8HV0QhT,178827,4
0.419,0.695,2,-5.497,0,0.0558,0.766,0.000254,0.357,0.715,176.554,audio_features,3KU6OeuIiHlBzdBDDGwfut,spotify:track:3KU6OeuIiHlBzdBDDGwfut,https://api.spotify.com/v1/tracks/3KU6OeuIiHlBzdBDDGwfut,https://api.spotify.com/v1/audio-analysis/3KU6OeuIiHlBzdBDDGwfut,193667,4
0.502,0.554,11,-9.493,0,0.0352,0.0115,9.89e-05,0.0817,0.258,84.841,audio_features,2MnI93x9Y17jJ9JAgPzTfi,spotify:track:2MnI93x9Y17jJ9JAgPzTfi,https://api.spotify.com/v1/tracks/2MnI93x9Y17jJ9JAgPzTfi,https://api.spotify.com/v1/audio-analysis/2MnI93x9Y17jJ9JAgPzTfi,233647,4
0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,audio_features,77NNZQSqzLNqh2A9JhLRkg,spotify:track:77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/audio-analysis/77NNZQSqzLNqh2A9JhLRkg,248907,4
0.552,0.724,0,-3.698,1,0.0271,0.169,0,0.11,0.774,80.516,audio_features,0VhDlpezWuAgOnfOCx2fRv,spotify:track:0VhDlpezWuAgOnfOCx2fRv,https://api.spotify.com/v1/tracks/0VhDlpezWuAgOnfOCx2fRv,https://api.spotify.com/v1/audio-analysis/0VhDlpezWuAgOnfOCx2fRv,203653,4
0.66,0.675,9,-7.086,1,0.0399,0.045,0.535,0.249,0.577,161.969,audio_features,1Z4w6YamUv4sYZCf8nPT8N,spotify:track:1Z4w6YamUv4sYZCf8nPT8N,https://api.spotify.com/v1/tracks/1Z4w6YamUv4sYZCf8nPT8N,https://api.spotify.com/v1/audio-analysis/1Z4w6YamUv4sYZCf8nPT8N,218040,4
0.402,0.376,1,-23.656,1,0.0453,0.96,0.891,0.111,0.493,112.063,audio_features,3sdkizwy9pJJABWimxp6Hu,spotify:track:3sdkizwy9pJJABWimxp6Hu,https://api.spotify.com/v1/tracks/3sdkizwy9pJJABWimxp6Hu,https://api.spotify.com/v1/audio-analysis/3sdkizwy9pJJABWimxp6Hu,132419,3
0.591,0.0601,11,-26.146,0,0.0395,0.937,0.903,0.0871,0.0347,110.068,audio_features,0cZrYOVbEF9k7T13PLBFQS,spotify:track:0cZrYOVbEF9k7T13PLBFQS,https://api.spotify.com/v1/tracks/0cZrYOVbEF9k7T13PLBFQS,https://api.spotify.com/v1/audio-analysis/0cZrYOVbEF9k7T13PLBFQS,242722,4
0.209,0.0168,3,-31.729,1,0.0521,0.988,0.936,0.11,0.0416,70.053,audio_features,5sZbWnmLV1OmZSOvkSDR7b,spotify:track:5sZbWnmLV1OmZSOvkSDR7b,https://api.spotify.com/v1/tracks/5sZbWnmLV1OmZSOvkSDR7b,https://api.spotify.com/v1/audio-analysis/5sZbWnmLV1OmZSOvkSDR7b,152071,4
0.762,0.352,0,-13.128,0,0.0795,0.803,0.886,0.109,0.692,120.074,audio_features,7fVnqLU7KEFJAXedeKafsa,spotify:track:7fVnqLU7KEFJAXedeKafsa,https://api.spotify.com/v1/tracks/7fVnqLU7KEFJAXedeKafsa,https://api.spotify.com/v1/audio-analysis/7fVnqLU7KEFJAXedeKafsa,130404,4
0.323,0.682,0,-11.898,0,0.0544,0.0929,0.744,0.101,0.0316,108.012,audio_features,7wOgJQ6YPnBPv930cYZAgA,spotify:track:7wOgJQ6YPnBPv930cYZAgA,https://api.spotify.com/v1/tracks/7wOgJQ6YPnBPv930cYZAgA,https://api.spotify.com/v1/audio-analysis/7wOgJQ6YPnBPv930cYZAgA,362107,4
0.0714,0.187,3,-17.419,1,0.0477,0.676,0.945,0.102,0.0331,182.576,audio_features,5eeBoptaR9wfFe5csGjIMP,spotify:track:5eeBoptaR9wfFe5csGjIMP,https://api.spotify.com/v1/tracks/5eeBoptaR9wfFe5csGjIMP,https://api.spotify.com/v1/audio-analysis/5eeBoptaR9wfFe5csGjIMP,351640,4
0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,audio_features,6xy6jNeNTYwjnKTDzMyHw2,spotify:track:6xy6jNeNTYwjnKTDzMyHw2,https://api.spotify.com/v1/tracks/6xy6jNeNTYwjnKTDzMyHw2,https://api.spotify.com/v1/audio-analysis/6xy6jNeNTYwjnKTDzMyHw2,306440,4
0.756,0.8,5,-5.158,1,0.0329,0.211,0.000723,0.047,0.967,118.921,audio_features,6xepovPqjvrkEw9Y5AMmTm,spotify:track:6xepovPqjvrkEw9Y5AMmTm,https://api.spotify.com/v1/tracks/6xepovPqjvrkEw9Y5AMmTm,https://api.spotify.com/v1/audio-analysis/6xepovPqjvrkEw9Y5AMmTm,207467,4
0.927,0.721,8,-12.561,1,0.0908,0.422,4.36e-05,0.0422,0.965,103.018,audio_features,4oaj36KzXRgDg4McgcTsZK,spotify:track:4oaj36KzXRgDg4McgcTsZK,https://api.spotify.com/v1/tracks/4oaj36KzXRgDg4McgcTsZK,https://api.spotify.com/v1/audio-analysis/4oaj36KzXRgDg4McgcTsZK,249382,4
0.785,0.7,9,-5.811,0,0.0406,0.0182,0.00237,0.0823,0.296,122.032,audio_features,1PnmXdkqRktZT67tE8fv7d,spotify:track:1PnmXdkqRktZT67tE8fv7d,https://api.spotify.com/v1/tracks/1PnmXdkqRktZT67tE8fv7d,https://api.spotify.com/v1/audio-analysis/1PnmXdkqRktZT67tE8fv7d,279636,4
0.587,0.905,6,-8.608,1,0.11,0.00973,0.000379,0.122,0.898,184.931,audio_features,1CRKRI2HLdB36h7aAdYc1D,spotify:track:1CRKRI2HLdB36h7aAdYc1D,https://api.spotify.com/v1/tracks/1CRKRI2HLdB36h7aAdYc1D,https://api.spotify.com/v1/audio-analysis/1CRKRI2HLdB36h7aAdYc1D,211893,4
0.501,0.819,0,-9.471,1,0.0537,0.0913,0.000174,0.235,0.893,156.328,audio_features,0ZRVjDDJ0QJ3BKzx0X08T4,spotify:track:0ZRVjDDJ0QJ3BKzx0X08T4,https://api.spotify.com/v1/tracks/0ZRVjDDJ0QJ3BKzx0X08T4,https://api.spotify.com/v1/audio-analysis/0ZRVjDDJ0QJ3BKzx0X08T4,176653,4
0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,audio_features,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573,4
